id,long,lat,height,radius
22439,115.39924402094182,-35.34991706376228,576.2575578943056 km,13345.617144544556 km
22440,147.00112656892662,-33.38884516093844,548.5373956040444 km,28669.357805770527 km
22441,153.9240438871692,-21.04836082931689,268.5687525358189 km,20275.4136903844 km
22442,122.99664664341077,-14.742536069449564,526.6443405897494 km,12164.742156725355 km
22443,121.23214323134013,-38.90874263487416,241.86891480807756 km,13614.436510490486 km
22444,141.19823087716549,-24.891263444124895,254.21013674706697 km,23581.715924011467 km
22445,113.98799960596313,-31.311491147278446,171.8057314815833 km,13662.362759626161 km
22446,134.7903082820796,-12.532367961995973,454.99727764024163 km,26985.532204021376 km
22447,135.43501757062836,-12.561207890678471,117.76256848634317 km,15796.658056838216 km
22448,138.94993961409784,-28.417025838502823,344.2298764244434 km,6959.165130820906 km
22449,149.252410178885,-10.329661954815506,224.03876493350523 km,26973.922905894586 km
22450,112.52608940577899,-14.086957593439447,185.11657741198115 km,9946.305786175577 km
22451,148.3761091044343,-28.111368663404708,445.4667375395304 km,18757.46557303008 km
22452,124.26267740042992,-19.519089675815042,394.65245350948874 km,28126.488149698325 km
22453,132.88333308866996,-13.445559757138255,553.9340981343446 km,13141.61676324242 km
22454,114.91261049588546,-19.65465601279906,173.5965593201962 km,26319.199722554516 km
22455,113.02918676155663,-11.21734458737609,589.4964766325954 km,24150.863791004165 km
22456,149.60003196152257,-16.68567602928088,221.17841146087028 km,11422.545776472896 km
22457,141.04702830780843,-25.32668095094805,356.18343806637466 km,6653.782013245534 km
22458,130.48284365871487,-13.558003547435781,460.026161196804 km,13700.452299370803 km
22459,139.8561344268769,-25.379218379483603,565.813245606239 km,7572.02344677584 km
22460,139.21985127580797,-13.161341477032963,588.4437826339699 km,25487.984141448047 km
22461,143.4187319940346,-33.75021336022322,517.1494810012529 km,20817.200506859182 km
22462,145.81658104875703,-13.213020435735473,317.1830990678617 km,18359.41101575155 km
22463,126.37477594884447,-40.54037749777827,173.68477512965222 km,13382.780340167186 km
22464,118.1796792757682,-40.873794990275194,201.0801994615329 km,6970.335438335008 km
22465,153.96651529553822,-18.319004944181764,292.0284856900665 km,25032.423624193943 km
22466,122.04799236014847,-39.509320053207546,129.71848259348008 km,18622.50218447954 km
22467,150.7983956284919,-32.933284141555944,293.610881440863 km,20491.887914940173 km
22468,119.73719337546272,-21.789716466701808,583.3195511705003 km,21583.97150655293 km
22469,114.71165501495162,-13.288646465591281,171.95669971237027 km,21485.766151200845 km
22470,132.1505205553247,-27.52638836133251,533.4358360604814 km,27191.49276295282 km
22471,130.6164610041617,-43.88456181418093,166.35102742988957 km,18209.96636289675 km
22472,118.56727005091683,-35.85426113868431,471.465362216714 km,22783.710421411943 km
22473,115.19885370388842,-14.231616077925896,309.97155394584956 km,14917.68195261134 km
22474,125.98965713167223,-34.88223217776626,511.0529017430904 km,12587.344454038455 km
22475,127.98809425662999,-29.005003146302457,329.9628352919706 km,20113.326960907503 km
22476,137.15606708020113,-36.751363461613565,180.13680344365753 km,17177.570695039525 km
22477,124.60934613734752,-9.932834381202731,239.5817753692784 km,15546.522888587388 km
22478,136.01467261168813,-20.16304406340481,295.95091210739406 km,6515.3019346300425 km
22479,130.50522931936453,-40.72251476341336,293.7514082087991 km,28101.202186227896 km
22480,114.86494855071427,-27.97549253553651,402.24196026976244 km,9074.195934458006 km
22481,131.10766401649494,-24.758784509216603,494.10315140235446 km,21033.478974837424 km
22482,151.95640575299362,-39.71470553154256,532.5138518418584 km,12984.326855215273 km
22483,148.57548792120096,-24.605484606447334,355.8840440343379 km,24297.601667580206 km
22484,143.27046993961153,-33.64449921601803,388.21991634346796 km,26474.734141393088 km
22485,143.19537469187907,-37.65985455606486,429.1116944805124 km,15298.864258975496 km
22486,130.9073175955032,-10.89844183162333,119.23458955933194 km,7833.439096952115 km
22487,134.02054181264032,-33.574739972377174,292.9412305373181 km,16651.394371184717 km
22488,141.1556427730763,-34.28283933619176,223.92715290485313 km,18380.161333158176 km
22489,113.99956074916055,-36.62653173356379,579.566676817856 km,13890.911083930398 km
22490,137.8791401776962,-36.14679907016522,229.99837588863096 km,7010.400950932165 km
22491,140.2669041767851,-18.860167230728567,533.6330115881856 km,22166.84855581357 km
22492,123.51350669852674,-17.105225520368236,368.39077318476245 km,9775.909336930974 km
22493,130.64335204368396,-24.180018140491125,460.7215310800958 km,13831.08905834416 km
22494,111.47272261839595,-32.33838421818683,414.2535809002877 km,27131.381356405036 km
22495,116.25328164070066,-24.06109105077052,115.46001880865794 km,14509.518357933324 km
22496,147.85102459733073,-30.505467866715392,125.18918275547594 km,25239.497272409146 km
22497,120.21208949121495,-10.757333192886051,556.3309066150362 km,27429.48161660968 km
22498,111.80452653915567,-10.342223639900482,429.8831357752533 km,12057.57219804067 km
22499,115.08856072745654,-26.49053542232011,531.5819138040525 km,27575.257102314252 km
22500,130.989938989016,-16.768635484949236,184.9938345199534 km,21464.132475425467 km
22501,145.5178369743601,-32.618852918311774,206.01151867254492 km,19051.593306091752 km
22502,146.9323417863762,-34.641436938188896,553.0168296065967 km,28905.969667494814 km
22503,121.25805248487357,-39.23600888062414,278.1969410531955 km,14081.76493612736 km
22504,140.58725811736596,-12.858069019865248,245.15156328379442 km,25816.66358129252 km
22505,113.44919756381665,-36.18534053333471,172.1059162063429 km,22952.581522471708 km
22506,133.65466474684303,-27.972228442386445,276.8001984156418 km,18346.039955865257 km
22507,146.74263442439917,-25.055220850849853,147.20751959548818 km,26194.174300624974 km
22508,144.18120864658476,-37.25972672179382,444.8516500961206 km,28793.342985695344 km
22509,149.75005438614642,-34.22467065994894,408.78835543254894 km,16359.70891183916 km
22510,126.40977757003301,-9.346484197225934,535.3555232005504 km,14350.937043310758 km
22511,130.80042355094946,-38.04120272817856,280.5188277766508 km,29251.608461629163 km
22512,149.64706403635574,-20.011963463051465,143.533196200479 km,18062.53872802041 km
22513,138.23719751458134,-20.1099636716039,322.7249807560456 km,29097.182752094202 km
22514,123.80973310313303,-35.46945464496961,451.09888388594254 km,24122.166406409033 km
22515,118.23060310204275,-42.797053100436884,105.84412723879623 km,13295.819765416485 km
22516,153.9705718372602,-23.070305570285644,428.41723017558166 km,20980.064534104535 km
22517,132.38439318732034,-9.806514904279666,458.5536522482913 km,6325.384848677377 km
22518,111.23939602080524,-22.257717273360317,290.01350503167225 km,18234.489915004804 km
22519,148.31138589282818,-20.31869200210688,334.3168781793665 km,17027.565043791008 km
22520,136.01024291307854,-19.79495767272641,458.23719868892033 km,18040.56917572159 km
22521,148.14735224046564,-39.80024344309279,598.3763912720118 km,8059.317422920094 km
22522,152.34907365658927,-43.41790296208717,289.57901344601436 km,13208.545283286076 km
22523,119.43534171892406,-21.17869283458403,319.3266199120093 km,8779.55165602798 km
22524,146.5523379892416,-37.55832745648735,316.7635082112173 km,28703.703052947767 km
22525,111.13575438586737,-41.088133825164974,506.52292986698836 km,9376.904835742578 km
22526,122.83970531642743,-16.06748998345057,595.8566004908901 km,7574.744833162034 km
22527,131.65767860426527,-21.041717997183024,315.3820300956763 km,6273.642406690573 km
22528,133.2105796634357,-25.172211683260873,473.342180880596 km,9067.358719407124 km
22529,128.4257166252439,-26.662465749742697,576.1611046608348 km,16200.872523863683 km
22530,141.29860312380436,-10.81050277216508,413.8637355337891 km,21552.061997319455 km
22531,131.73412596683772,-26.122750509976285,517.0979108805275 km,21713.109710967005 km
22532,111.83227839334306,-15.328653507146932,413.0162093885184 km,19382.240441471586 km
22533,142.2734938266175,-38.08329464818436,246.68604714846083 km,22575.96341363753 km
22534,131.7391315695807,-29.594753329615322,539.203097896856 km,8628.021439184591 km
22535,118.5517753412532,-41.60800505423778,246.959941020483 km,12507.565291603678 km
22536,150.8186553264217,-23.80941267581768,293.12619041029075 km,25265.355635166932 km
22537,134.94457722801712,-30.304670981904707,274.8927860259723 km,26477.709783662463 km
22538,120.97947678507306,-13.534846639268455,594.0755300029156 km,6215.264723388731 km
22539,116.60172249530271,-31.987292416782232,140.5891224085797 km,6324.9350531758355 km
22540,117.2620872116074,-39.19616882422019,376.19369613891206 km,18060.438722056853 km
22541,134.4344219642981,-43.81459469979708,422.95855976324407 km,25312.597599736662 km
22542,131.29950444329745,-43.46815805065171,383.45365667917605 km,26026.263624529623 km
22543,134.48691305250898,-43.39504476611173,415.21866575027514 km,11605.458711803205 km
22544,145.03546414245008,-18.640006812905835,134.10675167679628 km,7183.517274671412 km
22545,116.74762825019778,-15.64148622268457,279.03134333291086 km,28250.70752695382 km
22546,114.67804242632532,-43.95055700479296,269.5032595686856 km,7108.301512487578 km
22547,118.27694117995708,-32.02212229240122,396.4480193170637 km,6556.024565010569 km
22548,143.2705418024965,-34.162470280384866,498.1353979283777 km,22110.7283426805 km
22549,139.1139975329937,-37.15673234609286,406.4159116903871 km,11700.468374038177 km
22550,115.08971689121839,-9.406814655339609,537.2740842337324 km,26462.7353498216 km
22551,154.89611786430567,-25.633563975909492,362.50015712279986 km,12750.185679185859 km
22552,118.58544671341954,-18.321107206261914,248.24676792811454 km,26111.885145276672 km
22553,129.88933435709993,-43.2489532060892,577.8812278112473 km,28827.37587626232 km
22554,142.58066316223102,-40.20977564544076,591.3406777831021 km,23312.099571213945 km
22555,129.7842915446532,-28.950443895091368,471.30840889264977 km,20540.98308584879 km
22556,151.82294798432764,-26.445956193683383,187.41723308978445 km,16218.26192061693 km
22557,148.34760288204748,-11.691979887064953,286.94115582528843 km,8811.6310761073 km
22558,115.54948676337388,-18.04006035806751,139.4037754449134 km,16033.292028885891 km
22559,130.0255266939166,-18.548851553853535,172.80531289774262 km,10773.99581379343 km
22560,114.1929323011557,-28.788552537362634,312.23131362257624 km,26663.278569108166 km
22561,141.0382866715117,-16.155524239487136,295.5761802873582 km,17620.984815500495 km
22562,127.28347638412232,-23.424740309233854,209.60433767250072 km,25761.547222438832 km
22563,135.03165773151997,-37.289061013174916,285.5566028868267 km,13218.861960027687 km
22564,138.6918530111409,-13.543820741684332,279.73915606311425 km,6703.705195355889 km
22565,130.74308143456534,-14.919986203093078,223.71837922680425 km,11814.519251807393 km
22566,128.38158900988427,-35.465062379815066,583.0428198952346 km,15771.055775818051 km
22567,122.81726720906643,-37.24335927330604,531.0667193073208 km,12882.460009814013 km
22568,138.27067753182146,-44.27069842224422,350.02604857058293 km,6130.677082499565 km
22569,129.5663899102524,-18.08085415758816,409.2209630151271 km,10658.710743631049 km
22570,153.23126354902337,-26.427576740668517,597.4049777258763 km,13461.872202471732 km
22571,113.91613487689833,-33.74733512300028,335.1547706832542 km,16774.181750989483 km
22572,120.41641561133056,-37.903748486273756,409.6740841142745 km,22592.48865297303 km
22573,141.06950274548512,-39.16365132394139,396.2473641532727 km,12676.944912288964 km
22574,146.8661516544522,-36.395346631987714,233.79173052735172 km,28978.307055916615 km
22575,143.08163601585417,-37.317832120708076,251.1512592244485 km,18178.532391404144 km
22576,141.15978527566702,-23.42362978551407,176.27892445948464 km,27246.50103235651 km
22577,116.61210082858042,-39.90862454948404,488.4345497924174 km,17889.02629410263 km
22578,149.91783287931446,-30.87157764643948,265.9002451876522 km,13723.789438839363 km
22579,148.4197099406448,-38.79784491760124,513.99752045626 km,10986.39775914257 km
22580,111.41376503029386,-13.989240128088717,413.1283232821419 km,29660.15289434535 km
22581,125.08300056031845,-32.27047023191903,120.2331373950832 km,18924.361685556774 km
22582,144.68230114627187,-27.245959626710206,174.7018103365092 km,23264.601658099124 km
22583,133.0446837398972,-38.32385380601794,357.7841639769334 km,19901.56492334591 km
22584,127.43457117580569,-20.098000510902583,302.1387013122419 km,23189.483138100233 km
22585,152.59140804284314,-13.381797300895752,457.439025941096 km,11218.004626962334 km
22586,152.69588377271145,-21.788475384456078,112.30862506259395 km,9518.55198919883 km
22587,146.90963040496695,-30.846929225329948,549.5150158155654 km,16395.932416232354 km
22588,151.8405849821068,-40.368025421503354,482.48733343096524 km,22495.23153302184 km
22589,142.4159406933357,-33.31211074168837,302.00310139348966 km,23132.957887662717 km
22590,148.7068112943149,-34.44139183973515,345.32575359228355 km,14061.87211401164 km
22591,150.0750756337105,-36.913587461737514,387.62393264550343 km,12460.74195095303 km
22592,129.9270351188456,-16.517878374354158,204.45693101609538 km,24394.53996834957 km
22593,141.13145897724976,-32.95485191387117,325.81686920368077 km,5128.108953490389 km
22594,115.08245020659467,-17.28004328451803,514.1656702605701 km,29493.493023303305 km
22595,141.05793240499312,-35.30987019184453,111.29603144965918 km,14874.822401758807 km
22596,121.68824377696697,-11.0341185126506,200.3021903145646 km,17361.53030572253 km
22597,113.55967130412719,-38.38045981214455,303.0620099587792 km,21192.31946019973 km
22598,132.6407256894144,-36.73896024415399,325.60328734941595 km,25572.028606232354 km
22599,143.88536600006836,-21.862610610694322,532.369569412374 km,18893.15509581841 km
22600,131.70041948413575,-14.445323054243428,178.66262700927507 km,18381.896709772172 km
22601,130.8996170685638,-27.405575576774503,135.78852444464914 km,29845.104744264725 km
22602,149.30177777049335,-14.556754075490616,132.59281769126366 km,8588.096363897155 km
22603,144.9298712611418,-16.520442125403758,152.7050035726082 km,17278.478241740144 km
22604,116.57693314990874,-26.408122997251272,158.8812469698231 km,10693.123573251269 km
22605,124.15784878763242,-43.85887300846966,181.63503457353843 km,17970.347448222237 km
